name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
najp,515,267,0.5184466019417475,0,44.759644866594314,15.021641922011927,6.954361778986281,2.1600317037578094,0.086,12.658,6,8,485,15,69,0.20000000000000,0.5333333333333333,0
kotadu,43,9,0.20930232558139536,0,32.26837507919898,5.001719303785568,0.730648920879194,6.845585014711266,0.0,0.436,0,0,0,0,0,0,0,0
natebelt83,1136,705,0.6205985915492958,2,60.421625656682636,12.29513105718061,12.29513105718061,1.0,11.915,911.625,8,79,54,0,0,0,0,0
springtoifel,236,31,0.13135593220338984,1,52.38225631132266,87.38645699073756,75.38465219620245,1.1592075368776418,0.837,72.419,2,79,472,59,87,0.05084745762711,1.3389830508474576,0
aaronmcheongg,299,12,0.04013377926421405,0,39.51359883272286,12.072632458009105,12.072632458009105,1.0,0.003,3.396,0,0,0,0,0,0,0,0
mountainjewel,1720,356,0.2069767441860465,2,64.16359463524395,1170.6888101156158,2626.931904020751,0.4456487084129487,31.139,1592.501,20,117,5868,1853,261,0.02968159740960,0.06314085267134377,0
clixmoney,4790,2260,0.4718162839248434,35,62.93680568808395,120.63106167164484,1080.8592388767079,0.11160663417838913,25.605,1256.413,30,152,1299,1309,156,0.12987012987012,0.11611917494270435,0
giokaceh1992,941,2176,2.312433581296493,6,45.906393325905746,10.365501633912164,10.365501633912164,1.0,0.068,18.483,1,0,0,0,0,0,0,0
pikasodan,345,140,0.4057971014492754,1,54.220828958294774,72.45716558408988,72.45716558408988,1.0,0.37,141.631,0,87,344,50,66,0E-14,1.74,0
ranielbrianulan,957,373,0.3897596656217346,1,61.956184551374484,5.4302348731739905,5.4302348731739905,1.0,10.875,1092.43,1,0,0,1,33,0E-14,0.0,0
tmrknckmk,314,38,0.12101910828025478,0,56.7250148082859,117.78025325147091,117.78025325147091,1.0,1.162,245.036,0,84,669,24,32,0E-14,3.5,0
daniel.errey,972,130,0.1337448559670782,1,56.45376498362396,2509.7814485506756,2509.7814485506756,1.0,63.531,415.215,6,5,919,0,0,0,0,0
statywtest,180,0,0.0,0,29.549064544521872,3.135699253252375,3.135699253252375,1.0,0.001,0.259,0,43,223,0,0,0,0,0
allasyummyfood,15033,328,0.021818665602341514,71,73.70246469694014,1506.02030319391,25615.1514079371,0.058794120683091304,852.909,44004.608,26,131,1895,351,59,0.00569800569800,0.3732193732193732,0
hakimcityyez,379,69,0.1820580474934037,2,49.19652769265795,21.794224140162264,21.794224140162264,1.0,0.047,47.984,30,0,0,0,0,0,0,0
doctorspence,1871,1464,0.7824692677712454,7,62.99221193397389,267.1640723201317,267.16555255670136,0.9999944594781944,8.107,1366.548,3,128,1306,359,190,0.08356545961002,0.3565459610027855,0
omeratagun,883,24,0.027180067950169876,3,65.33850930271625,27.233071311436955,27.233071311436955,1.0,95.078,2269.901,5,1,17,2,119,0E-14,0.5,0
naruitchi,553,479,0.8661844484629295,3,59.67458943710907,260.2562740587121,280.34646671976446,0.9283379851505865,2.497,552.216,14,188,506,120,78,0E-14,1.5666666666666667,0
whatstuff,1941,3889,2.003606388459557,7,48.150926503917894,4.99950429307849,13.915556034917671,0.3592744896814372,0.138,26.373,0,69,388,4,363,0.25000000000000,17.25,0
craig-grant,12068,0,0.0,138,75.77952289872168,286.840754209218,185.88238354554824,1.5431303856663272,9075.435,63292.152,0,0,0,0,0,0,0,0
badguypl,172,10,0.05813953488372093,0,42.79689867830582,15.002857303996334,3.6247150531966,4.139044610076443,0.001,3.489,0,26,354,2,32,0E-14,13.0,0
ulaskayalar,59,1,0.01694915254237288,0,43.25424098196213,11.452471166186374,0.8077934391455119,14.177474848397948,0.001,8.503,0,4,349,1,11,0E-14,4.0,0
dekall,375,50,0.13333333333333333,1,42.154253457608505,15.010727544208885,12.58145123234811,1.193083950889137,0.025,8.922,0,38,1131,14,27,0E-14,2.7142857142857144,0
aneezasahar,1386,1499,1.0815295815295816,3,46.80467627996513,15.001267920209552,9.870593524839347,1.5197939092982466,0.019,20.699,30,46,149,0,0,0,0,0
enjoyaceh,813,267,0.3284132841328413,0,47.160549685131905,16.08467109581949,16.08467109581949,1.0,0.079,26.252,0,10,1323,0,0,0,0,0
jumi,1405,7255,5.1637010676156585,8,54.41757710354466,30.02424033263223,30.02424033263223,1.0,2.172,157.807,0,6,835,249,12,0E-14,0.024096385542168676,0
alxgraham,1761,622,0.3532084043157297,10,58.77479569214125,196.7183831893265,196.7183831893265,1.0,3.187,488.658,6,135,333,56,381,0.08928571428571,2.4107142857142856,0
chaser232,134,5,0.03731343283582089,2,41.252829218053094,5.010788280525446,2.677330530781416,1.871561326820181,0.0,5.507,0,0,0,0,0,0,0,0
themoneygps,1407,5,0.0035536602700781805,10,59.630283255649715,415.21366396885304,415.21366396885304,1.0,3.45,800.755,0,175,2286,3,70,0E-14,58.333333333333336,0
wakeuptime,92,4,0.043478260869565216,0,55.261071748185046,10.424689141830171,158.51733501654735,0.06576371688775841,0.057,284.084,0,2,985,0,0,0,0,0
theuxyeti,979,80,0.08171603677221655,2,62.11396404925513,127.04847307583962,1577.2120569048805,0.08055256268149473,8.064,1030.134,17,19,3302,169,190,0.11242603550295,0.11242603550295859,0
crypto-investman,52,0,0.0,2,8.221375598185425,0.10067316768077067,0.10067316768077067,1.0,0.0,0.0,0,0,0,0,0,0,0,0
kw7,113,1,0.008849557522123894,0,25.0,15.018624764199977,0.10079452536934728,149.00238588520904,0.0,0.0,0,4,250,0,0,0,0,0
koh,440,110,0.25,2,48.742002353531,966.0288456149165,170.55761826120985,5.663944275625604,6.184,41.403,0,35,421,74,68,0.05405405405405,0.47297297297297297,0
fauzanhusri98,666,763,1.1456456456456456,1,43.457320902571944,15.082860679135134,4.642897004267026,3.248588255408923,0.02,8.268,1,42,1253,28,43,0E-14,1.5,0
selimz,352,61,0.17329545454545456,1,59.3413275687861,304.0245024550303,296.81508903100297,1.0242892416539993,4.369,493.524,0,148,839,55,25,0.03636363636363,2.690909090909091,0
w11,611,1198,1.960720130932897,4,46.43383009481592,10.42725831393891,4.0187804783900996,2.594632468732408,0.021,20.943,0,240,673,144,62,0.01388888888888,1.6666666666666667,0
smooms,567,119,0.20987654320987653,2,58.447067321937496,260.6720208646918,260.6720208646918,1.0,5.977,428.473,0,92,472,14,72,0.07142857142857,6.571428571428571,0
imp.unity,701,137,0.19543509272467904,0,57.57079366828363,527.395067919577,327.05403513946015,1.6125624858738976,6.68,382.544,5,13,10163,184,1087,0.02173913043478,0.07065217391304347,0
stevenalexander,1536,214,0.13932291666666666,4,62.910404919405266,518.6188563265994,518.6188563265994,1.0,16.801,1367.588,2,30,2456,106,197,0.00943396226415,0.2830188679245283,0
nicocuina,24,1,0.041666666666666664,0,32.39842827190916,5.02005524581429,0.5053570166182839,9.933680706378983,0.0,0.456,0,0,0,0,0,0,0,0
orcheva,2310,1011,0.43766233766233764,9,62.91202232436205,306.0482154516783,306.0482154516783,1.0,74.808,1598.34,29,50,1854,95,62,0.08421052631578,0.5263157894736842,0
pingo,324,118,0.36419753086419754,5,8.778251121917684,10.781045802413196,0.648350254896374,16.62842841657606,0.246,10.593,2,0,0,0,0,0,0,0
sriepayanti,181,53,0.292817679558011,2,36.86411148286698,15.03453370196106,0.9516342209170077,15.798647601673654,0.035,1.572,0,7,265,2,11,0E-14,3.5,0
clintneilsen,120,22,0.18333333333333332,0,40.300030542274705,5.018445975542605,2.2244966338931156,2.2559917147457167,0.0,4.55,0,0,0,0,0,0,0,0
simulasyon98,229,7,0.03056768558951965,2,50.580260727307824,26.908130896254715,28.881779655815123,0.9316645725062503,0.52,55.314,0,90,200,219,24,0E-14,0.410958904109589,0
camiloferrua,396,123,0.3106060606060606,1,58.733750929155306,93.56837452161786,194.83832084694401,0.4802359931808325,2.367,379.894,19,59,1571,114,207,0.15789473684210,0.5175438596491229,0
ssjbriggs,256,49,0.19140625,0,53.96295240888419,65.11137411381665,65.11137411381665,1.0,0.012,122.412,0,49,308,6,23,0E-14,8.166666666666666,0
isfar,900,147,0.16333333333333333,1,61.71904590432864,439.2943836883204,439.2943836883204,1.0,3.397,979.379,0,16,1466,3,9,0E-14,5.333333333333333,0
datilla,901,634,0.7036625971143174,3,60.53872671310476,266.88077607485843,266.88077607485843,1.0,9.983,618.348,2,100,1646,466,33,0.01072961373390,0.2145922746781116,0
shamidreesvlogs,98,1,0.01020408163265306,0,45.81506823295034,6.611507468306298,1.9736487595604126e-09,3349890620.75,0.001,16.623,0,2,306,0,0,0,0,0
mephistopeles,189,3,0.015873015873015872,0,46.88602023911692,15.00007853236298,8.347664230081183,1.7969192481783736,0.029,16.397,0,41,384,2,34,0E-14,20.5,0
ghazalifahmi,303,95,0.31353135313531355,2,43.35159268932598,14.749903869128755,4.7108966091640285,3.1310183799058575,0.027,8.791,0,139,822,46,183,0.39130434782608,3.0217391304347827,0
erudire,329,171,0.5197568389057751,24,-7.788755198572268,15.012604334181919,0.585694049908604,25.632161256418087,0.022,0.117,3,23,6562,1571,188,0.99172501591343,0.01464035646085296,1
shovon51,204,15,0.07352941176470588,18,-3.3902649952616635,15.053853339149454,2.3852650310162185,6.311186867455106,0.004,3.709,3,48,300,935,79,0.88021390374331,0.051336898395721926,1
ilhamyus,136,73,0.5367647058823529,6,-3.1986506161120403,15.073569374316376,0.7811256184857301,19.297241080810544,0.004,1.34,15,1,375,769,82,0.35370611183355,0.0013003901170351106,1
nirayma,92,36,0.391304347826087,27,-1.0504270445102932,5.001288582081464,0.7512901705128046,6.656933337311944,0.0,0.487,0,0,0,0,0,0,0,1
masjuan,391,380,0.9718670076726342,9,-1.1497126047378288,8.685146134629527,6.41240275682512,1.3544292933542554,0.099,11.027,0,0,0,0,0,0,0,1
marlon23,79,18,0.22784810126582278,6,-1.3009903813379964,5.008839029025027,0.10074394519234946,49.71851181191781,0.0,0.024,0,0,0,0,0,0,0,1
blockchainfiend,188,37,0.19680851063829788,4,5.542747748969759,15.012295734461873,0.9707682009138883,15.464346401467608,0.0,1.076,0,1,249,0,0,0,0,1
rahmad07,154,109,0.7077922077922078,10,13.080549758640187,2.9926963702462093,2.168791119516557,1.379891471942816,0.016,3.246,1,0,0,0,0,0,0,1
sanjugangber,382,100,0.2617801047120419,19,-1.754717290465667,15.06863289686768,0.9785361488848776,15.399158134361848,0.008,0.726,1,23,622,2271,106,0.51519154557463,0.010127697049757816,1
upvotebott,10,1,0.1,2,-1.1069533721491709,3.017367600453249,3.017367600453249,1.0,0.0,0.0,0,0,0,0,0,0,0,1
attakhan,1627,8571,5.267977873386601,16,-1.3446100438574504,15.061487649389285,0.7081242359971738,21.26955537424848,0.003,1.157,0,12,826,514,191,0.94941634241245,0.023346303501945526,1
miky,746,245,0.3284182305630027,10,52.945860158795185,19.530472701172293,19.530472701172293,1.0,0.648,191.109,9,25,2747,2,35,0E-14,12.5,1
udywriter,195,239,1.2256410256410257,4,32.44527061670267,15.096513881920638,1.514532456438659,9.967771781807352,0.006,3.089,0,2,3933,22,88,0.09090909090909,0.09090909090909091,1
yanisteem,63,10,0.15873015873015872,1,-0.4353844007858534,5.008899020052723,0.738306053406456,6.784312544834571,0.002,0.457,0,0,0,0,0,0,0,1
jennyluv,518,356,0.6872586872586872,7,48.28369821661518,20.075779844772956,20.075779844772956,1.0,0.057,38.764,3,23,2230,7,35,0E-14,3.2857142857142856,1
mujib,284,667,2.3485915492957745,17,-1.1267467584158375,1.5389929049054767,9.587804517165557,0.16051567406804507,0.076,17.793,0,0,0,0,0,0,0,1
ayumanis,73,9,0.1232876712328767,10,-1.5043543436951659,0.34436405329860836,0.34436405329860836,1.0,0.005,0.473,0,0,0,0,0,0,0,1
asimmons8000,178,18,0.10112359550561797,3,10.462230972639617,0.10072104346555572,0.10072104346555572,1.0,0.0,0.0,0,0,0,0,0,0,0,1
zulfajri321,167,71,0.4251497005988024,13,0.5057678244012536,15.035731349034275,2.431661099781446,6.183316972248174,0.035,3.732,0,0,0,1,31,0E-14,0.0,1
muksalpasee,535,2028,3.790654205607477,10,-1.0204952912557417,9.652363423174101,0.9884645741674807,9.765006936443482,0.019,11.463,0,0,0,1,90,0E-14,0.0,1
zamanhuri14,265,76,0.28679245283018867,12,-0.49670391759568133,13.861703660774475,1.3510265576645901,10.260126703013208,0.029,4.052,0,1,851,0,0,0,0,1
kimhee,99,1,0.010101010101010102,3,0.5175164648223074,13.145860893023952,0.0,0,0.004,2.852,0,0,0,0,0,0,0,1
bazaidraza,1432,1663,1.1613128491620113,6,36.07910219209723,15.076004113313502,6.579443686016933,2.2913797629051857,0.001,11.939,0,92,639,5,19,0E-14,18.4,1
rikirz,281,584,2.078291814946619,5,-1.9093066883221574,2.992695492465923,2.036706855191207,1.4693795942396273,0.021,2.974,1,0,0,0,0,0,0,1
ridaazhar,394,248,0.6294416243654822,5,-0.3705463227987771,15.079967653961916,0.9568332681559655,15.760287769910457,0.105,0.667,0,9,1208,193,270,0.97927461139896,0.046632124352331605,1
mubarr,96,74,0.7708333333333334,17,0.22751553862859453,5.008721329987839,0.8027485126579516,6.239465101471995,0.007,1.375,0,0,0,0,0,0,0,1
sujanbarua1,722,1689,2.339335180055402,6,53.167891536410366,5.269425988620233,5.269425988620233,1.0,0.49,133.153,0,2,5965,73,84,0.95890410958904,0.0273972602739726,1
fakul,60,55,0.9166666666666666,5,0.006326094358811929,5.010466787451469,0.10071973148254278,49.746625747507146,0.001,0.083,0,0,0,0,0,0,0,1
alfian,549,187,0.3406193078324226,4,-1.114650949036431,15.005387163982254,2.3730080322637384,6.32336130344566,0.072,3.297,1,0,0,0,0,0,0,1
dimarikkk,329,54,0.1641337386018237,3,-0.3897781383405601,15.03711795570679,0.2244561409835378,66.99356894320682,0.0,0.245,0,7,8658,107,62,0.36448598130841,0.06542056074766354,1
karimuddinas,217,252,1.1612903225806452,1,15.401524039329363,5.001263147669899,0.1358632831236967,36.81099876790479,0.005,0.059,0,0,0,0,0,0,0,1
sbrukh,168,23,0.13690476190476192,10,57.06470083611086,351.0277950002219,424.857522151543,0.8262247381723733,1.352,627.837,0,0,0,0,0,0,0,1
pyorinho,1329,746,0.5613243039879608,9,59.243940861434474,6351.28138622682,6351.28138622682,1.0,116.708,684.872,16,56,1244,815,40,0.03435582822085,0.0687116564417178,1
dipietrantonio,32,3,0.09375,3,-0.17377865914321688,15.069764094641046,0.16111077534825566,93.5366617289649,0.0,0.117,0,0,0,59,274,1.00000000000000,0.0,1
imlim,304,316,1.0394736842105263,2,-0.8695119272119243,15.057979723583369,0.5045066256431303,29.846941463628742,0.04,0.468,1,0,0,1,203,0E-14,0.0,1
obeyempresz,554,18,0.032490974729241874,4,0.3145916047848125,124.57604383383476,124.57604383383476,1.0,8.803,288.609,0,4,195,1,13,0E-14,4.0,1
lichy,240,144,0.6,1,37.43495478792333,13.276211078464188,1.831471858428367,7.2489298797399195,0.011,2.798,1,0,0,0,0,0,0,1
salman554480,341,140,0.41055718475073316,4,33.521426197529856,15.069536427842275,5.459419783818804,2.7602816827727614,0.021,9.743,0,21,1617,10,90,0E-14,2.1,1
cyphr,112,30,0.26785714285714285,1,12.216669189025287,0.10071967671378972,0.10071967671378972,1.0,0.0,0.037,0,0,0,0,0,0,0,1
scopecircle,75,84,1.12,0,15.177588052216374,5.006233874832344,0.6625085129192118,7.556482335258414,0.002,1.175,1,0,0,0,0,0,0,1
bangwoy95,280,120,0.42857142857142855,3,48.14320431683074,0.008044563232648202,13.24589598252782,0.0006073249588596719,0.048,40.532,0,0,0,0,0,0,0,1
olaronke,6,0,0.0,0,13.108426336790878,5.011001610246218,0.10072160743568875,49.7510091213126,0.0,0.0,0,0,0,0,0,0,0,1
jufry,177,160,0.903954802259887,5,-1.0200139497331335,13.302207030600064,0.15595702482856635,85.29405485403646,0.008,2.949,0,0,0,0,0,0,0,1
mrglowz,384,104,0.2708333333333333,19,-2.7782291211502574,14.496167661972756,14.496167661972756,1.0,0.037,37.308,7,34,1670,721,74,0.03051317614424,0.047156726768377254,1
syarkawi20,299,38,0.12709030100334448,0,14.950239151577737,15.01617551987129,0.2356220104863562,63.729935454144716,0.0,0.163,0,3,2544,0,0,0,0,1
travelerjoe,76,24,0.3157894736842105,2,37.68108938605009,15.066940758512116,2.9936214623466757,5.033014677380507,0.022,4.876,0,0,0,0,0,0,0,1
yady,197,117,0.5939086294416244,2,-0.7508019420533358,15.091077415097562,1.1123493680097536,13.566850352150546,0.002,1.199,30,0,0,0,0,0,0,1
minhajhussain7,834,1002,1.2014388489208634,19,-1.8816006412516195,14.433161069693167,4.701645312672687,3.069810696011121,0.036,8.662,1,52,502,712,78,0.02808988764044,0.07303370786516854,1
followv,275,0,0.0,1,52.12702895446737,63.55176939328835,63.54911280679582,1.0000418036755385,0.179,83.204,2,421,8173,2,94,0E-14,210.5,1
jesus.tovar,182,43,0.23626373626373626,1,0.09015906257889128,15.034056326160753,0.12686957443973623,118.50009265461843,0.002,0.034,1,1,4886,50,75,0E-14,0.02,1
muks,637,246,0.38618524332810045,2,58.737681111900216,109.31495583943271,83.3445661254859,1.3116026745504328,24.616,615.409,0,0,0,0,0,0,0,1
atoksilver,735,2106,2.8653061224489798,5,-0.42390381917185493,15.086508920019373,3.3110815306419945,4.556368902548349,0.049,5.466,25,0,0,3,63,0E-14,0.0,1
holuwaseun,275,308,1.12,0,36.38793895638888,15.010727544208883,0.597606880336507,25.11806345963835,0.004,0.974,0,24,711,132,74,0.09848484848484,0.18181818181818182,1
liv2fly,136,77,0.5661764705882353,2,-0.013268274706987881,9.984525852876889,5.757982161787447,1.734032091856533,0.002,0.396,0,0,0,0,0,0,0,1
samanhabib,34,13,0.38235294117647056,4,-0.19091754937235805,5.002259490957646,0.10056125735539388,49.74340638243159,0.001,0.098,0,0,0,0,0,0,0,1
bayelgh,44,6,0.13636363636363635,2,37.53960073586021,5.005742820659309,1.1729264327117646,4.267738095974364,0.001,3.036,0,0,0,0,0,0,0,1
fuentesjo3006,642,336,0.5233644859813084,4,8.77312803256611,33.846756894567,33.846756894567,1.0,0.207,67.361,18,201,1969,1044,58,0.06321839080459,0.1925287356321839,1
joenathan,182,97,0.532967032967033,2,-1.273444665336811,15.070681998219317,3.3843347615673385,4.453070709600799,0.009,5.681,0,0,0,24,396,1.00000000000000,0.0,1
puregrace,849,1364,1.6065959952885749,4,56.6960568393064,162.96945168612532,125.00474346471967,1.3037061408163324,0.302,248.2,7,327,1251,562,254,0.13523131672597,0.5818505338078291,1
samsulbahri1991,214,216,1.0093457943925233,12,0.2743249906753107,5.008777612529516,0.7724667891484605,6.484133276527023,0.005,0.518,30,0,0,0,0,0,0,1
theshop,288,17,0.059027777777777776,1,43.064933989318995,15.090909464989306,5.034222063551797,2.9976646390410138,0.001,9.036,2,14,4960,3,164,0E-14,4.666666666666667,1
cryptoanalyzed,260,415,1.5961538461538463,1,17.879667719036494,15.077886078193586,0.24222264784580116,62.24804415395608,0.001,0.363,0,12,1348,9,50,0.22222222222222,1.3333333333333333,1
murthala,643,610,0.9486780715396579,4,47.38856102453112,13.284825237222256,12.283344602443254,1.0815315915324724,0.062,24.436,10,28,1763,30,160,0.40000000000000,0.9333333333333333,1
sulaiman86,258,264,1.0232558139534884,1,26.391405606179717,15.080189279421836,0.1891623379293795,79.72088653848085,0.003,0.219,26,0,0,0,0,0,0,1
augistune,797,31,0.03889585947302384,4,42.40251484221542,4.43144846088913,4.43144846088913,1.0,0.101,8.868,3,23,259,0,0,0,0,1
good-kurma,232,278,1.1982758620689655,3,7.724980877998533,15.058202359058043,0.8927220562440308,16.867738680516926,0.008,0.738,0,1,7590,0,0,0,0,1
rjsalam,196,114,0.5816326530612245,1,0.1886477071885153,15.037442340176204,0.13186603600835672,114.03575018531109,0.001,0.062,0,1,103,9,356,1.00000000000000,0.1111111111111111,1
sintiabella,500,647,1.294,4,42.296699352513606,15.062063810750718,3.9171879510716843,3.845121551195919,0.018,6.531,1,1,660,2,9,0E-14,0.5,1
udoytanchangya,85,18,0.21176470588235294,1,19.14619019656292,15.063846665897868,0.26554833560982805,56.727324730934406,0.02,0.274,1,5,194,10,197,1.00000000000000,0.5,1
vzsigncruise,322,1345,4.1770186335403725,2,-0.3666363662953138,15.012604334181917,0.1257113031395105,119.4212768403283,0.001,0.045,1,4,2032,10,275,1.00000000000000,0.4,1
boosteer,52,9,0.17307692307692307,2,18.77479778969098,15.058703160588886,0.16304083854202212,92.36154141042189,0.005,0.113,0,2,657,3,116,0E-14,0.6666666666666666,1
maxili63,706,329,0.4660056657223796,4,47.04484310736987,65.02005275661125,10.428474723997471,6.234857395491446,0.059,19.53,0,222,1142,641,125,0.18408736349453,0.3463338533541342,1
nsengiyumva,238,27,0.1134453781512605,1,-0.35308253440149073,15.07455770755063,0.164124107242087,91.84852829277112,0.001,0.051,0,6,46,0,0,0,0,1
rashyem,193,89,0.46113989637305697,2,40.82762842943028,15.073780372664551,2.5539328378937127,5.902183545709935,0.001,4.864,30,6,3624,17,109,0.05882352941176,0.35294117647058826,1
