name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
bernardtjames,631,330,0.5229793977812995,0,53.794622159048444,105.85837252972617,105.85837252972617,1.0,0.629,120.152,2,38,1230,162,55,0.03703703703703,0.2345679012345679,1
mykitchenlab,265,117,0.44150943396226416,0,48.32963869885559,34.85826982942252,34.85826982942252,1.0,0.009,33.38,19,28,6322,847,304,0.06021251475796,0.03305785123966942,1
cheneats,2283,112,0.049058256679807274,12,55.458072036973846,779.7858963785804,779.7858963785804,1.0,119.286,196.304,29,35,1565,4062,375,0.98892171344165,0.0086164451009355,1
reallifestory,31,17,0.5483870967741935,1,0.049842513739328353,5.007917339885209,0.14100018350567414,35.51709803046944,0.0,0.185,0,0,0,0,0,0,0,1
ankitt,606,42,0.06930693069306931,2,53.67601953648441,146.46801074177102,146.46801074177102,1.0,1.701,133.802,0,25,1016,43,63,0.02325581395348,0.5813953488372093,1
johnson13,240,134,0.5583333333333333,15,-0.18861525680483737,5.002212746426803,0.2053907760176834,24.354612429119655,0.0,0.205,16,0,0,0,0,0,0,1
mama13,384,323,0.8411458333333334,3,43.13976283732518,12.528082832667545,4.6484023031898705,2.695137386037006,0.012,8.954,0,8,587,0,0,0,0,1
opaulo,1673,135,0.08069336521219367,2,59.40805532012679,14753.024118848622,1069.5334436315843,13.79388761211146,2770.33,667.524,25,0,0,4,141,0.25000000000000,0.0,1
lsold94,67,29,0.43283582089552236,0,35.46582117949906,5.005735245748768,1.1701663665366109,4.277797917371738,0.006,1.293,2,0,0,0,0,0,0,1
king6iix,216,63,0.2916666666666667,1,22.540258423774763,15.070859071313038,0.10047274732905573,149.999472214638,0.0,0.0,0,7,1475,5,155,0.40000000000000,1.4,1
cohreybaba,269,134,0.49814126394052044,2,0.17244728666099007,5.010739121556233,0.5370647542533563,9.329860285697418,0.002,0.855,0,0,0,0,0,0,0,1
muksalpasee,543,2028,3.734806629834254,10,-1.0204952912557417,8.67443443276392,0.0010042584333785419,8637.651569010233,0.019,11.463,0,0,0,0,0,0,0,1
steemitlover1,60,3,0.05,0,34.69172121580406,15.088124471176219,0.581412352469849,25.950815126444464,0.002,0.946,0,0,0,0,0,0,0,1
bisnis123,308,80,0.2597402597402597,4,-1.1791380125618502,5.006891152319502,0.10085222924750818,49.64581536449489,0.0,0.0,0,0,0,0,0,0,0,0
eyasinarafat2,98,12,0.12244897959183673,5,-0.3215691092197339,15.083654181368834,0.10455100332742406,144.27077408459783,0.0,0.008,0,0,0,134,349,1.00000000000000,0.0,1
technoarticle,42,1,0.023809523809523808,1,25.0,5.0042732555152405,0.11070592568235639,45.20330076886562,0.0,0.02,0,0,0,0,0,0,0,1
farah-kamran,1606,12,0.007471980074719801,10,45.20302773993676,9.970042816401703,7.775095363728332,1.2823048914503403,0.033,15.224,1,0,0,0,0,0,0,1
wielmozny,8,0,0.0,1,25.0,15.07085907131304,0.10047226177128843,150.00019712525054,0.0,0.0,0,1,137,0,0,0,0,1
paolo79,88,52,0.5909090909090909,0,7.154501312973217,5.006027592028988,3.1461542859931964,1.591157691889435,0.0,6.052,0,0,0,0,0,0,0,1
invisusmundi,621,192,0.30917874396135264,0,60.064844025073356,336.85045384502735,336.85045384502735,1.0,2.34,634.834,1,26,1690,39,191,0.20512820512820,0.6666666666666666,1
nazifozkaya,66,19,0.2878787878787879,4,0.8202896427050774,5.013786592749686,2.815551925352705,1.7807473368197988,0.003,5.368,30,0,0,0,0,0,0,1
cuevasromulo,66,9,0.13636363636363635,3,-0.27601019135752836,15.082016439475705,0.10054692208198109,149.99978246155123,0.0,0.0,0,0,0,167,197,1.00000000000000,0.0,1
silentkiller,357,2,0.0056022408963585435,1,-1.329913080293693,15.077705628968282,0.40289172634438974,37.42371620726691,0.013,0.624,5,4,248,0,0,0,0,1
imum,34,6,0.17647058823529413,1,-0.005168421991847083,5.008046671629515,0.10796720205102023,46.38488889674984,0.0,0.014,0,0,0,0,0,0,0,1
tabris,1840,256,0.1391304347826087,7,60.14848175844648,12166.428031673733,12166.428031673733,1.0,1021.44,899.513,6,2,684,192,211,0.27604166666666,0.010416666666666666,1
boyhaque,303,164,0.5412541254125413,8,-1.1041018078773739,5.012722508462246,1.0644434465689163,4.709242679467896,0.001,1.059,3,0,0,0,0,0,0,1
bert0,6534,58,0.008876645240281604,20,70.91646597355529,5368.651569859081,6673.248340122722,0.8045034885904382,154.607,10688.239,0,122,10439,156,114,0.06410256410256,0.782051282051282,1
vickyko,134,45,0.3358208955223881,2,31.08251649592541,5.00507010125523,0.30736437400820826,16.283832885334874,0.002,0.37,1,0,0,0,0,0,0,1
yehey,2887,416,0.14409421544856252,25,61.25307696751646,2975.198140459956,19680.920972977452,0.15117169285649795,47.556,1238.56,26,237,13480,262,89,0.04580152671755,0.9045801526717557,1
cheetah,18649,1,5.3622178132875755e-05,2398,74.6341877664285,10224.148469225613,2310.8132443576606,4.424480642990097,170.187,39054.511,23,88,54853,125595,295,0.99432302241331,0.0007006648353835742,1
darekry,17,0,0.0,1,12.804689666261833,4.002601407627316,1.04768841929048,3.820411998385908,0.002,0.042,0,0,0,0,0,0,0,1
anayuliana,195,40,0.20512820512820512,1,8.068247516209635,5.003060204278196,0.18247425579487392,27.417896198477013,0.004,0.15,5,0,0,0,0,0,0,1
ackza,8792,659,0.07495450409463149,68,68.76359306396265,5991.586016288232,6112.1977202429025,0.9802670480447289,350.627,7554.866,24,498,2680,1149,738,0.35161009573542,0.43342036553524804,1
katekor11,361,39,0.10803324099722991,1,38.8744575839911,15.070018600455153,1.7835987429861893,8.449220240660285,0.052,2.444,0,0,0,8,109,0.87500000000000,0.0,1
angela-noel,6,0,0.0,4,-1.4927676816145308,3.024400912448798,3.024400912448798,1.0,0.0,0.0,0,0,0,5,417,1.00000000000000,0.0,1
fahad12415,123,36,0.2926829268292683,4,-0.566048580042299,15.026922980093621,0.12283007887610396,122.3391136567693,0.001,0.04,1,0,0,0,0,0,0,1
iconnelly,697,150,0.2152080344332855,1,52.48449274851107,77.78151577579561,77.78151577579561,1.0,1.782,95.768,0,34,2481,98,77,0.05102040816326,0.3469387755102041,1
haccolong,2738,6808,2.4864864864864864,6,50.76202225206251,24.859915116652918,256.14484511183207,0.09705413007940547,0.133,57.337,29,27,4874,656,154,0.04115853658536,0.041158536585365856,1
arisha,1109,375,0.3381424706943192,5,35.316134962930164,15.034347037830516,1.1266709182500783,13.344044648974831,0.037,1.291,4,24,771,18,38,0.11111111111111,1.3333333333333333,1
edgarf1979,795,247,0.31069182389937106,0,52.91559856722011,551.8817534096539,51.44153572395061,10.728329658958916,1.243,98.11,30,149,2387,477,97,0.19916142557651,0.31236897274633124,1
mutiarahmi,485,321,0.6618556701030928,6,49.485880858728606,16.810017692877288,7.7402404248019785,2.1717694503407294,0.176,43.887,30,72,1871,0,0,0,0,1
cheri8,485,269,0.554639175257732,0,37.92497125055934,15.040191184938045,1.957887446675784,7.68184668146995,0.069,2.911,0,0,0,0,0,0,0,1
neoxian,8071,2654,0.3288316193780201,39,68.91332695772174,48854.36134028499,270199.37615340634,0.18080856453401953,7902.138,9288.466,30,69,1555,244,50,0.02049180327868,0.2827868852459016,1
aripin,1073,1939,1.8070829450139796,5,6.958521278243737,15.066786041852549,3.1217144801666667,4.826445896182069,0.016,4.612,0,8,1983,2,82,0E-14,4.0,1
louis88,624,214,0.34294871794871795,0,62.407628672927856,1401.7919678840926,1301.2207622663593,1.077289886953976,26.728,1108.136,21,84,2397,423,191,0.15839243498817,0.19858156028368795,1
rifat,235,82,0.34893617021276596,7,1.0871891210233535,9.045560795111902,6.10801497174178,1.4809329769099178,0.009,10.993,2,0,0,0,0,0,0,1
jimmy9ja,255,109,0.42745098039215684,2,36.51697211579954,15.075429755992783,2.3195279707582523,6.499352431203765,0.006,3.085,30,1,3635,0,0,0,0,1
iamagenius,66,32,0.48484848484848486,1,-0.9830475503275693,5.000407605159203,0.5081974143765335,9.839498320340335,0.0,0.0,0,0,0,0,0,0,0,1
mubarr,97,74,0.7628865979381443,17,0.22751553862859453,5.014231522718038,0.8036316320665206,6.239465101471996,0.007,1.375,0,0,0,0,0,0,0,1
samsulbahri1991,215,216,1.0046511627906978,12,0.2743249906753107,5.014287867177245,0.7733165950381198,6.484133276527023,0.005,0.518,30,0,0,0,0,0,0,1
dcdnf001,22,1,0.045454545454545456,1,0.41872549980218565,15.074222517618203,0.5042631917052055,29.89356107203371,0.0,0.026,0,0,0,0,0,0,0,1
tastetwist,4443,22572,5.080351114112086,17,58.316320495826616,275.76220972205715,275.76220972205715,1.0,90.25,633.001,3,27,807,62,35,0.03225806451612,0.43548387096774194,1
belwas,203,7,0.034482758620689655,1,0.6850395033905485,15.053737365923766,0.8401072585955957,17.918827878108143,0.0,1.162,0,22,361,0,0,0,0,1
abbyrich,901,46,0.051054384017758046,2,35.29479929627696,15.012741137306588,4.772228147930997,3.1458557034443904,0.012,1.146,30,5,708,0,0,0,0,1
appsteem,903,2107,2.3333333333333335,5,-1.1762397988351943,12.465910966488904,0.10059668360287112,123.91970112753414,0.005,2.561,0,4,2808,1,21,0E-14,4.0,1
bagindaharahap,141,23,0.16312056737588654,1,-0.6922269693799166,5.005526804641062,1.0693413571734611,4.680943808132448,0.001,1.115,0,0,0,0,0,0,0,1
sago,194,663,3.417525773195876,2,18.91828742249089,5.0084931540984385,0.510530556988959,9.810369008346655,0.0,0.009,0,0,0,0,0,0,0,1
mohdmohsin,839,1529,1.8224076281287247,5,2.371231955603321,5.01016176076989,2.3859771429704595,2.099836444590752,0.044,3.712,0,0,0,0,0,0,0,1
themix,11,2,0.18181818181818182,0,25.0,5.0145527757389505,0.10077637455361987,49.75920991353849,0.0,0.0,0,0,0,0,0,0,0,1
sunnymoon,169,73,0.4319526627218935,0,35.80445581493585,5.002851568058266,0.10082918328291932,49.61709899028568,0.001,1.319,0,0,0,0,0,0,0,1
andrea53,91,0,0.0,2,0.6718092889022849,5.011330585745801,0.10078255096696906,49.72418873767383,0.004,0.0,29,0,0,0,0,0,0,1
poisonivy,291,96,0.32989690721649484,2,-1.661192319054713,15.020673456464548,8.559430504827352,1.7548683230728004,0.013,16.913,1,18,1021,538,38,0.01486988847583,0.03345724907063197,1
nusrat112233,430,1681,3.9093023255813955,3,-0.990653512137321,15.027560825669998,1.3028630622285589,11.534259632754667,0.05,1.462,0,1,107,0,0,0,0,1
putra-muda,1557,6412,4.118175979447655,4,43.854159493595674,13.407632061816084,2.88829048929013,4.642064955561774,0.061,10.121,0,22,788,50,221,0.76000000000000,0.44,1
reymarino,379,1119,2.9525065963060686,2,12.14751748012771,5.00973403624218,0.1804381910576367,27.764266571714515,0.0,0.124,0,0,0,0,0,0,0,1
trumpman,2221,189,0.08509680324178298,22,67.51976029845854,9168.297629030825,7235.191141057015,1.2671811221412177,217.87,5168.838,16,83,2163,903,78,0.05426356589147,0.09191583610188261,1
nirayma,94,36,0.3829787234042553,27,-1.0504270445102932,5.006790597899677,0.7521166795882934,6.656933337311945,0.0,0.487,0,0,0,0,0,0,0,1
taufiqq,286,349,1.2202797202797202,1,0.780450843199624,11.14714744531556,0.22029715990541762,50.600504564386924,0.028,4.968,27,0,0,0,0,0,0,1
make-it-healthy,97,30,0.30927835051546393,5,-0.7885937973114068,15.07042465023736,2.4810211766373733,6.074282957416311,0.003,3.894,0,0,0,21,323,0.90476190476190,0.0,1
thedolphin,522,87,0.16666666666666666,6,52.05079805131889,28.573764109506115,55.79782156343608,0.512094617834154,1.045,86.497,3,12,1237,3,473,1.00000000000000,4.0,1
udoytanchangya,85,18,0.21176470588235294,1,19.14619019656292,15.080418699540528,0.26584047055046317,56.727324730934406,0.021,0.274,1,0,0,0,0,0,0,1
davidgeproject,801,2849,3.5568039950062422,5,-0.172391457121293,15.096997217926337,0.4984738844699451,30.28643563539905,0.0,0.686,30,0,0,0,0,0,0,1
abdellah1987,117,0,0.0,0,25.0,5.001605680668486,0.10054603098715688,49.74443676754739,0.0,0.0,0,0,0,0,0,0,0,1
ronald93,615,1055,1.7154471544715446,10,0.0030208180246944494,8.488166317539092,7.487956107694777,1.1335758644226663,0.04,13.649,9,0,0,0,0,0,0,1
argent9,410,159,0.3878048780487805,4,22.36559942236071,5.005247758593233,0.5053768532683208,9.903990905447714,0.001,0.295,0,0,0,0,0,0,0,1
jozef11,204,93,0.45588235294117646,1,-0.02043213688511969,5.000740489338554,0.42243205869274714,11.837975803289604,0.001,0.591,0,0,0,0,0,0,0,1
voaputra,250,75,0.3,1,48.29384954916719,18.520489681580912,18.520489681580912,1.0,0.009,35.109,0,13,4813,4,163,0E-14,3.25,1
feriadi84,369,292,0.7913279132791328,4,0.11030414924751142,15.083935401806583,0.7372193108733068,20.46058096869196,0.009,0.432,0,0,0,0,0,0,0,1
shuvosonow03,51,17,0.3333333333333333,0,0.027245391654254547,15.0796343706203,0.10053091793990548,149.99996697169794,0.0,0.0,0,0,0,64,197,1.00000000000000,0.0,1
jackmun,422,265,0.6279620853080569,8,-0.8748410957747481,11.225920098853383,3.8484856647097225,2.9169707456088743,0.006,6.538,1,0,0,0,0,0,0,1
earthnation-bot,1585,2,0.0012618296529968455,13,54.438453558933915,711.8600108033013,711.8600108033013,1.0,60.419,208.791,0,47,659,99,717,1.00000000000000,0.47474747474747475,1
hosgug,539,259,0.4805194805194805,1,61.79451253669327,562.7511854458487,562.7511854458487,1.0,13.897,925.76,3,90,4823,1433,126,0.00976971388695,0.0628053035589672,1
sadiajafri,88,30,0.3409090909090909,6,-0.6536030062047615,5.000329347868182,0.10053001894180123,49.7396638387482,0.001,0.123,0,0,0,0,0,0,0,1
mybigyoungheart,74,30,0.40540540540540543,1,-0.269977756824602,15.022516503345075,0.33949111597828163,44.2501019800062,0.002,0.316,3,0,0,13,180,1.00000000000000,0.0,1
steemerjp,203,70,0.3448275862068966,1,28.359907376554283,15.027685247501578,0.480002725133463,31.307499854971002,0.038,0.157,0,0,0,0,0,0,0,1
sokolova,220,141,0.6409090909090909,8,-1.2572601475637235,1.2407989809830688,4.265406031227395,0.2908982103694409,0.044,7.31,0,0,0,0,0,0,0,1
farhannaqvi7,3078,686,0.22287199480181935,29,57.015392594839454,340.3983943095067,210.735206197052,1.6152896350466028,1.758,410.314,9,230,600,994,145,0E-14,0.23138832997987926,1
scarface12,8,0,0.0,6,0.6913222985781893,3.024588059650307,3.024588059650307,1.0,0.0,0.0,0,0,0,0,0,0,0,1
chandra1987,321,312,0.9719626168224299,3,-1.145539586835433,3.2003068969334616,3.2003068969334616,1.0,0.004,0.04,0,30,662,152,64,0.03289473684210,0.19736842105263158,1
trazar,237,29,0.12236286919831224,0,46.472488473465944,12.678173701797826,5.281976165104746,2.4002709034463066,0.024,14.976,1,8,2408,30,64,0E-14,0.26666666666666666,1
joenathan,183,97,0.5300546448087432,2,-1.273444665336811,5.0012372317289655,3.38805793472295,1.4761368689930414,0.009,5.681,0,0,0,0,0,0,0,1
blogtrading,809,614,0.7589616810877626,4,0.7433357377266923,15.02974106451145,2.898243082431816,5.185811071409687,0.015,4.673,0,0,0,0,0,0,0,1
eixsom,25,2,0.08,0,0.331240694991461,5.006790597899678,0.10581516211274024,47.316381678508584,0.0,0.009,0,0,0,0,0,0,0,1
henryndunka,210,177,0.8428571428571429,3,-1.0392660504537048,5.01408589095261,0.761325578524061,6.585994261053379,0.0,0.497,25,0,0,0,0,0,0,1
omarbushra,304,312,1.0263157894736843,4,-0.5212743815174079,0.0,0.0,0,0.0,0.031,0,0,0,0,0,0,0,1
ironyan,17,1,0.058823529411764705,1,-1.2033437411833816,0.5052074904227158,0.5052074904227158,1.0,0.0,0.0,0,0,0,0,0,0,0,1
rafit,54,34,0.6296296296296297,1,-0.7942512023672563,5.0084931540984385,0.13296141161120353,37.66877241604447,0.0,0.06,0,0,0,0,0,0,0,1
emong.soewandi,412,255,0.6189320388349514,3,0.3425433558880684,1.9596179612216333,27.13282940986502,0.0722231335191733,0.028,7.294,11,0,0,0,0,0,0,1
graciousrecipe,305,45,0.14754098360655737,6,-0.01696125739536214,15.06488164032723,1.4492871784059078,10.394683582930274,0.007,1.867,0,11,1301,2,390,0E-14,5.5,1
mamunsardar,27,16,0.5925925925925926,1,-0.8882251921561775,5.009293473330004,0.1047676307513823,47.81336981092236,0.0,0.008,0,0,0,0,0,0,0,1
saroar,64,29,0.453125,1,0.3003116385443221,5.008046671629515,0.1128265263726479,44.387138668868886,0.0,0.023,0,0,0,0,0,0,0,1
soan55,141,102,0.723404255319149,5,-1.3956574026947166,9.27923858056259,2.39424350512621,3.8756452970197968,0.018,17.996,0,0,0,11,340,0.81818181818181,0.0,1
lays,3283,18,0.005482790130977765,35,65.47826990303466,18765.600356674582,11579.726729212629,1.6205564082383628,1638.692,3184.408,0,25,1408,159,92,0.01886792452830,0.15723270440251572,1
aulia.rahman21,238,48,0.20168067226890757,0,30.01803905275184,15.069404699347514,0.283495834551202,53.155647677164865,0.005,0.354,1,15,1840,34,85,0.38235294117647,0.4411764705882353,1
bhevcapuyan,156,25,0.16025641025641027,2,39.52299552393183,5.000407605159203,2.335489255322024,2.1410535688676213,0.008,4.42,0,0,0,0,0,0,0,1
betgames,751,27,0.03595206391478029,3,62.301752627839505,4792.1833075402,1474.766504479923,3.249452230561858,21.992,1061.225,18,94,6194,622,331,0.26527331189710,0.15112540192926044,1
redwanmiazee10,833,83,0.09963985594237695,11,-1.057919486692203,15.018976350565282,3.1316697925306394,4.795836517115283,0.065,8.429,30,10,1738,233,239,0.97854077253218,0.04291845493562232,1
moemanmoesly,1193,191,0.1601005867560771,6,59.70857589710515,508.30738819224274,613.3472817855028,0.8287431986533297,10.328,683.685,2,143,2076,399,80,0.03258145363408,0.3583959899749373,1
life4enjoy,108,88,0.8148148148148148,0,27.914847292341186,5.009939959661238,0.18256432700768432,27.442053120543992,0.003,0.158,0,0,0,0,0,0,0,1
alandefong,255,11,0.043137254901960784,2,-2.108708886636549,6.772885696645959,6.772885696645959,1.0,0.073,86.232,0,0,0,0,0,0,0,1
noobster,271,0,0.0,1,54.59723303683032,44.21948067878457,44.21948067878457,1.0,0.219,158.297,0,42,640,558,76,0E-14,0.07526881720430108,1
kimhee,100,1,0.01,3,0.5175164648223074,13.160322912839524,0.0,0,0.004,2.852,0,0,0,0,0,0,0,1
ayipeciaceh,1289,3638,2.822342901474011,9,-1.8690411625513548,10.727977378522139,0.018019313010187915,595.3599547583564,0.008,3.317,5,14,484,3,42,0E-14,4.666666666666667,1
scopecircle,78,84,1.0769230769230769,0,15.177588052216374,5.011741331064261,0.6632373515490885,7.556482335258413,0.002,1.175,1,0,0,0,0,0,0,1
zua,779,2253,2.8921694480102698,4,-1.3311443123993563,12.483199500240666,0.01913806873124228,652.2705961371246,0.048,3.646,0,0,0,0,0,0,0,1
minnowsupport,20598,7,0.00033983881930284494,156,69.00011289061136,117158.1448750633,21620.987221751337,5.418723191196322,8101.845,10579.694,19,47,4931,95046,1703,0.99996843633608,0.0004944974012583381,1
upmeboost,16,0,0.0,0,24.144784540456076,15.033448447733102,0.10089187753368045,149.00553756385918,0.005,0.0,0,0,0,0,0,0,0,1
austinomoumey,474,135,0.2848101265822785,2,-0.3991752425084556,15.00122281597156,0.516917665856468,29.02052649161527,0.004,0.011,0,6,1502,1,60,0E-14,6.0,1
cumanes34,530,195,0.36792452830188677,5,41.54395027218683,15.003527653480488,3.7378657123894774,4.013929019373276,0.045,6.498,2,62,2317,103,140,0.21359223300970,0.6019417475728155,1
atmodjo,22,0,0.0,0,19.91797899316711,5.005763035657198,0.10089387607561989,49.61414141632721,0.0,0.0,0,0,0,0,0,0,0,1
church-of-piglet,286,0,0.0,11,50.12232469874452,1487.593868477525,285.98198366736096,5.201704839588129,0.672,42.043,2,24,1288,299,158,0.12709030100334,0.0802675585284281,1
photoay,174,10,0.05747126436781609,1,-0.26801259571598024,15.095082840485793,0.1136134525082799,132.8635166630967,0.0,0.026,0,4,180,2,128,0.50000000000000,2.0,1
ibemorah,923,5,0.005417118093174431,4,-1.1326296261250022,18.526061209983105,18.526061209983105,1.0,0.045,19.496,0,0,0,0,0,0,0,1
ydeuovihc,157,6,0.03821656050955414,4,0.0060068036106173395,15.00531913343459,0.5506189531166736,27.251730163845323,0.0,0.088,0,1,300,0,0,0,0,1
olumideolowoyeye,936,507,0.5416666666666666,2,62.62332393205526,894.2802615251727,894.2802615251727,1.0,28.871,1123.525,30,242,1914,614,362,0.05048859934853,0.3941368078175896,1
fatimaah,356,385,1.0814606741573034,18,11.369652644362782,15.026617148841831,3.5173533293741728,4.272137525494332,0.026,5.036,4,89,2694,961,26,0.00936524453694,0.09261186264308012,1
minnowbooster,19449,0,0.0,99,69.76218155404767,709403.2420530872,63731.320516736465,11.131155549598114,61097.251,10661.064,0,13,4213,3302,290,1.00000000000000,0.003937007874015748,1
nizamphotography,26,15,0.5769230769230769,1,-0.38657101776559344,15.032451653947717,0.10889409132447334,138.0465319202242,0.0,0.015,0,0,0,0,0,0,0,1
ganster.vnz,115,7,0.06086956521739131,6,0.2998580597424123,15.021296401394327,0.24993881821039288,60.0998936817799,0.003,0.291,0,1,92,245,57,0E-14,0.004081632653061225,1
wajishah,2256,9911,4.393173758865248,22,50.38464400181004,46.53113784111943,46.53113784111943,1.0,0.187,184.588,0,48,122,2,37,0E-14,24.0,1
hefziba,714,126,0.17647058823529413,6,53.85759106494286,412.7663940849035,922.0139235695262,0.44767913318152625,10.962,161.264,3,2,2325,9,196,0E-14,0.2222222222222222,1
m-photography-a,322,116,0.36024844720496896,2,-0.43247203398422585,13.648011489391346,0.0,0,0.016,1.814,0,1,65,0,0,0,0,1
billibo,287,159,0.554006968641115,4,-0.43399472922738624,1.6002813139056125,2.609757148478163,0.613191658403461,0.003,4.09,0,0,0,0,0,0,0,1
hollacute,676,638,0.9437869822485208,11,47.20178984121705,18.72517718471843,18.72517718471843,1.0,0.067,31.967,20,39,2536,9,163,0E-14,4.333333333333333,1
olaronke,6,0,0.0,0,13.108426336790878,5.0165143115575255,0.10083241325467958,49.7510091213126,0.0,0.0,0,0,0,0,0,0,0,1
hennessyocier,327,176,0.5382262996941896,5,0.7813409413302814,8.37191445180553,7.3710446776773395,1.135783978783801,0.037,13.45,1,0,0,0,0,0,0,1
pcste,1380,442,0.32028985507246377,4,67.26076599737294,536.106796247068,536.106796247068,1.0,48.327,4593.834,26,55,1358,46,175,0.10869565217391,1.1956521739130435,1
syedshakil,541,89,0.1645101663585952,4,54.727175116104696,293.15310031470057,284.78155025745195,1.0293963918999685,1.747,171.844,1,73,972,74,75,0E-14,0.9864864864864865,1
umermakbar,43,9,0.20930232558139536,2,-0.43665854222625455,5.008721195340636,0.11295347033847251,44.343225403625695,0.0,0.022,0,0,0,0,0,0,0,1
maitland,349,36,0.10315186246418338,2,51.364329043563764,128.7673890015806,128.7673890015806,1.0,0.02,147.224,0,2,8,0,0,0,0,1
effara,58,7,0.1206896551724138,1,-1.360010803389649,5.009213435331201,0.2622658490966537,19.099754895976332,0.0,0.316,0,0,0,0,0,0,0,1
andi9999,757,1839,2.429326287978864,3,0.17421994376671535,15.055396323184246,3.7292271299477635,4.037135792100475,0.036,7.132,2,6,936,23,34,0E-14,0.2608695652173913,1
janisplayer,232,25,0.10775862068965517,0,40.43607187917802,15.074123454942486,6.4928607564557606,2.32164588466717,0.084,4.08,1,3,1855,67,380,0.34328358208955,0.04477611940298507,1
drqaisarbashir,674,854,1.2670623145400592,3,48.57131894376673,8.085221273197794,5.9278721904732885,1.3639331303720736,0.012,26.767,30,6,4702,1,45,0E-14,6.0,1
sances,302,569,1.8841059602649006,1,-0.22071023674080692,14.150636009086153,5.150929091911644,2.7472007004147057,0.033,11.246,2,0,0,0,0,0,0,1
mogaabe,286,318,1.1118881118881119,4,0.3905604711572508,15.017371899263493,0.7559676219401832,19.865099328886018,0.008,0.802,0,0,0,0,0,0,0,1
mardijoe,152,120,0.7894736842105263,2,-0.32135168357798705,15.094332124709517,0.524250271282368,28.792225682186654,0.0,0.031,1,0,0,64,180,1.00000000000000,0.0,1
jemsmc,644,829,1.2872670807453417,4,43.6702439046832,15.06241592611964,5.6638676217442425,2.659387000552994,0.081,10.076,3,33,909,8,25,0E-14,4.125,1
bboyghost,80,5,0.0625,6,-0.7126953180408435,5.007044044729509,0.13092033026696268,38.24496955147859,0.0,0.074,0,0,0,0,0,0,0,1
ethan1209,254,557,2.1929133858267718,8,-0.5790851055068629,15.018236007350103,0.12376985247183792,121.34001703498265,0.0,0.042,0,0,0,0,0,0,0,1
ikhwanbolt,34,6,0.17647058823529413,4,18.2694014953598,5.002006276693513,0.1109783344568181,45.07191697528858,0.0,0.019,0,0,0,0,0,0,0,1
blacchyna,86,16,0.18604651162790697,0,18.743655144227702,5.005871224645539,0.34779614542556986,14.393118757886926,0.0,0.489,0,0,0,0,0,0,0,1
mokulkhan,767,631,0.8226857887874837,22,-0.2407293950547995,12.799126897875746,12.799126897875746,1.0,0.014,30.984,1,98,103,0,0,0,0,1
alexiseze,282,52,0.18439716312056736,1,-0.14539106001174673,5.007634312066107,0.6227312804081859,8.041404807517809,0.012,0.206,29,0,0,0,0,0,0,1
clementin,41,0,0.0,8,-2.59962762644367,6.007771661571757,6.007771661571757,1.0,0.006,134.754,0,0,0,1,4,0E-14,0.0,1
lifefactspro,37,8,0.21621621621621623,1,0.17397896552439818,5.0110876507723745,0.10083233965538423,49.6972267815943,0.0,0.0,0,0,0,0,0,0,0,1
sepfriadi,445,470,1.0561797752808988,7,0.06625643876873966,10.369331922934842,4.714031008239923,2.199674101593667,0.106,8.056,0,0,0,0,0,0,0,1
amriadits,1708,847,0.4959016393442623,3,52.54900594697223,36.197514657838525,56.35373894859512,0.6423267618650336,1.048,84.176,9,30,2622,20,57,0E-14,1.5,1
ttenaj2018,799,842,1.053817271589487,1,44.36189573358791,15.013632776469208,6.426186355581139,2.3363207889901725,0.012,11.672,0,37,475,5,23,0E-14,7.4,1
kamerlighn,84,9,0.10714285714285714,7,-1.9908537609427555,5.013154797134177,0.10078131657341823,49.74289846156298,0.0,0.0,0,0,0,0,0,0,0,1
kataindah,410,281,0.6853658536585366,0,44.85987159856339,15.00808993944333,6.413016151903131,2.340254504893071,0.064,12.358,23,8,1268,4,96,0E-14,2.0,1
s1d1n01,333,229,0.6876876876876877,1,40.0594312256311,15.052438954816722,2.12217622349164,7.092926020088369,0.019,3.953,3,11,2420,5,300,0E-14,2.2,1
jufry,179,160,0.8938547486033519,5,-1.0200139497331335,13.316841049872963,0.15612859621531708,85.29405485403645,0.008,2.949,0,0,0,0,0,0,0,1
frank4jesus,1662,916,0.5511432009626955,7,46.82796787539259,15.76020205291158,119.4907525428753,0.13189474262668616,0.794,215.398,1,60,2284,30,113,0.03333333333333,2.0,1
jemonsa,65,21,0.3230769230769231,1,-0.36979583105522806,15.00863117433662,0.10072494741646199,149.00609590076274,0.0,0.0,0,0,0,0,0,0,0,1
divinetruth,3053,16995,5.566655748444154,6,45.69287775553221,15.003003719855107,9.295838222440121,1.6139484531516382,0.067,18.166,13,6,3995,12,1461,0.58333333333333,0.5,1
yasu,580,166,0.28620689655172415,3,60.8669105936332,6878.030296586455,6878.030296586455,1.0,150.578,715.419,18,74,2168,452,40,0.04646017699115,0.16371681415929204,1
disneystudios,164,32,0.1951219512195122,1,33.15981534929416,5.004942431175552,0.10064415761814537,49.7290905863094,0.0,0.639,8,0,0,0,0,0,0,1
smhp84,186,3,0.016129032258064516,3,-0.4599025035107829,15.099313075077415,0.11761967060306297,128.37404660002687,0.003,0.027,0,5,2864,4,6,0E-14,1.25,1
