name,followers,followings,follow ratio,muters,reputation,effective sp,own sp,sp ratio,curation_rewards,posting_rewards,witnesses_voted_for,posts,average_post_len,comments,average_comment_len,comments_with_link_ratio,posts_to_comments_ratio,class
light.right,174,1,0.005747126436781609,1,25.0,5.007290777622873,0.1178303701255166,42.49575701314483,0.0,0.033,0,0,0,0,0,0,0,0
lamkarunarizka,295,55,0.1864406779661017,0,48.04815311854475,15.121913771469291,15.121913771469291,1.0,0.077,28.773,0,13,341,0,0,0,0,0
dancingdragon,1731,122,0.07047949162333911,2,61.892020747647784,299.45810370624815,299.45810370624815,1.0,13.254,1048.406,0,309,529,4,26,0E-14,77.25,0
valchiz,1306,1176,0.900459418070444,3,61.46435649168443,412.02112026924925,281.5789684159362,1.4632524672816813,28.044,990.773,3,69,1869,152,107,0.15131578947368,0.45394736842105265,0
koks12534,170,7,0.041176470588235294,0,25.0,5.01287493436012,0.11691337377789092,42.87683070273426,0.0,0.031,0,0,0,0,0,0,0,0
zdrowie,457,204,0.44638949671772427,1,59.403720410620764,541.6473081036249,541.6473081036249,1.0,5.537,579.233,0,33,4619,391,207,0.02813299232736,0.08439897698209718,0
teuku-ary,448,425,0.9486607142857143,2,45.676164915397266,15.063195312049672,9.074674468363044,1.6599157759944287,0.032,16.799,1,0,0,0,0,0,0,0
rafi112,185,2,0.010810810810810811,0,25.0,5.001620547299948,0.100788054867945,49.62513220295,0.001,0.0,0,0,0,0,0,0,0,0
karchady,1561,1465,0.9385009609224856,11,53.646541246889505,37.489066767144834,37.489066767144834,1.0,0.463,160.555,1,46,1784,119,147,0.03361344537815,0.3865546218487395,0
muhammadrizki96,1089,1385,1.2718089990817263,5,54.78292737261542,121.31622264618846,66.83347711312462,1.8152014213003538,1.468,147.768,28,108,1471,58,72,0.39655172413793,1.8620689655172413,0
ideosprocess,661,44,0.06656580937972768,2,53.06098673178062,41.59789460470252,41.59789460470252,1.0,0.163,80.829,0,0,0,0,0,0,0,0
azzyland,291,59,0.2027491408934708,1,-2.935433511375294,15.029773810432603,2.0714804272268523,7.255571239238487,0.006,3.03,0,0,0,0,0,0,0,0
media4u,36,1,0.027777777777777776,0,43.84013845885813,15.432880192079038,14.417818717758307,1.0704032623929782,0.012,13.277,0,0,0,0,0,0,0,0
limborg,3,2,0.6666666666666666,1,37.01517502822186,15.014822628352952,0.0,0,0.0,1.734,0,4,164,11,41,0.09090909090909,0.36363636363636365,0
jayplayco,665,180,0.2706766917293233,1,65.98261083399572,2152.7805332659304,5107.6178287078255,0.42148426242191295,31.962,2661.166,18,56,4835,1731,184,0.34026574234546,0.032351242056614674,0
olegw,2347,344,0.1465700894759267,4,65.84458461505528,1650.6073615256935,1650.6073615256935,1.0,72.292,3420.882,16,61,879,116,54,0.14655172413793,0.5258620689655172,0
extremeromance,1653,139,0.08408953418027829,5,63.59297195780174,1018.7294682786035,1018.7294682786035,1.0,80.932,1661.794,0,0,0,0,0,0,0,0
thebrave,167,0,0.0,0,25.0,15.037225095546933,0.10024815405624496,150.000019821913,0.0,0.0,0,6,238,0,0,0,0,0
alfa-good,4093,4477,1.093818714879062,24,52.47817549514846,0.24767274998855796,0.24767274998855796,1.0,1.122,152.886,27,2,398,0,0,0,0,0
sogata,1616,566,0.3502475247524752,7,58.40374901765192,318.8708147019332,6.681433320337163,47.72491161908986,51.26,466.194,0,0,0,1,66,0E-14,0.0,0
johntor,473,27,0.05708245243128964,2,56.724981249233835,125.42643850251271,125.42643850251271,1.0,0.985,247.633,0,21,1272,32,113,0.03125000000000,0.65625,0
nazmulnaheed,757,5880,7.767503302509907,4,39.11023377552411,5.016465560708533,3.7701129429697544,1.3305876074781502,0.023,5.209,0,0,0,0,0,0,0,0
ajaxalot,882,74,0.08390022675736962,3,59.174654732783104,1346.8869672964422,1346.8869672964422,1.0,57.656,527.593,7,0,0,0,0,0,0,0
kupi,1389,978,0.7041036717062635,3,43.01797016291678,2.0696501411610813,5.111817852362976,0.4048755650016696,0.298,17.495,1,0,0,0,0,0,0,0
flauwy,8037,242,0.030110737837501556,29,71.12910850132636,1729.3904695568835,8696.860194639283,0.1988522789664797,409.139,12623.343,26,72,3843,804,196,0.07089552238805,0.08955223880597014,0
mukaiselekwa,189,54,0.2857142857142857,2,38.914261432359595,244.42139655590879,244.42139655590879,1.0,0.227,3.345,16,0,0,0,0,0,0,0
dlive,14755,5,0.00033886818027787193,41,67.84487445220718,50691.18102408689,50672.358119417135,1.0003714629705094,68201.489,4984.134,4,16,3728,0,0,0,0,0
b-catalog,93,16,0.17204301075268819,0,25.0,5.0239480439483755,0.520438762136933,9.653293354476393,0.0,0.05,0,0,0,0,0,0,0,0
spiritdreamer,1785,79,0.044257703081232495,2,62.15357749322919,312.54427898095315,312.54427898095315,1.0,21.266,1126.76,0,286,591,3,152,0E-14,95.33333333333333,0
farahulfa,138,34,0.2463768115942029,0,42.24194566749668,5.030919725895633,3.227233243978436,1.5588956067190443,0.011,5.41,0,0,0,0,0,0,0,0
slayersgraken420,180,17,0.09444444444444444,0,51.64749641047513,30.71698576241138,30.71698576241138,1.0,0.15,72.745,0,0,0,0,0,0,0,0
yiter,551,511,0.9274047186932849,3,57.61039110732643,258.38423071998415,308.409753683782,0.8377952630671665,0.637,372.5,0,95,480,17,175,0E-14,5.588235294117647,0
asyrafahamed,1115,503,0.45112107623318387,3,51.86651385995139,130.57633226617605,130.57633226617605,1.0,2.765,85.496,4,6,1607,2,79,0E-14,3.0,0
angelicaperduta,289,17,0.058823529411764705,1,37.93511915504058,15.048073717679655,1.6925464496595148,8.890789213322233,0.008,2.355,0,4,359,11,387,0.63636363636363,0.36363636363636365,0
hammadgames,199,10,0.05025125628140704,0,27.331707504781612,5.003296476033712,0.10381511446739382,48.19429715704011,0.003,0.142,30,0,0,0,0,0,0,0
olegw,2347,344,0.1465700894759267,4,65.84458461505528,1650.6073615256935,1650.6073615256935,1.0,72.292,3420.882,16,61,879,116,54,0.14655172413793,0.5258620689655172,0
dero999,180,0,0.0,1,47.6617175866949,15.0098894276056,9.966617983840399,1.5060163289033675,0.0,23.731,0,30,874,0,0,0,0,0
piboy,23,4,0.17391304347826086,0,44.480488171564446,15.007064721730082,6.0322575745344755,2.487802375197517,0.002,11.73,0,0,0,0,0,0,0,0
jonybraim,85,7,0.08235294117647059,1,46.9775022258081,15.066968265916508,9.087308080855532,1.6580232706821596,0.062,16.841,0,0,0,0,0,0,0,0
buttcoins,1516,691,0.4558047493403694,4,61.7685327218705,3788.2810258511204,3811.44869518113,0.9939215581310852,82.814,743.451,19,37,918,662,130,0.02416918429003,0.055891238670694864,0
pakwarazik1990,409,239,0.5843520782396088,1,51.61690871324795,12.968130251584979,12.968130251584979,1.0,0.015,60.166,29,4,790,5,79,0E-14,0.8,0
anime-a-lot,474,149,0.3143459915611814,0,50.63634472300697,65.99585898656566,65.99585898656566,1.0,0.001,72.269,0,0,0,0,0,0,0,0
yokoy,428,238,0.5560747663551402,1,36.588096723881186,15.023332357868226,0.8906915567718208,16.867042517297527,0.0,1.428,0,2,67,0,0,0,0,0
taufik93,649,798,1.2295839753466873,2,52.12127824713355,41.549015871929356,41.549015871929356,1.0,0.06,77.49,0,5,346,0,0,0,0,0
lebekons,863,102,0.11819235225955968,0,58.069511554276026,76.38103862483962,1180.6392714679869,0.06469464507128306,17.83,360.374,2,63,612,29,83,0.20689655172413,2.1724137931034484,0
danbiohackingman,407,200,0.4914004914004914,2,58.559003191666925,298.14941222681193,359.70878899769525,0.8288632953828722,4.928,392.915,5,26,1869,76,219,0.35526315789473,0.34210526315789475,0
superoo7,851,273,0.3207990599294947,1,64.07414650148704,580.6879523980309,2409.9408299344313,0.2409552737499493,31.268,1611.616,26,20,2180,86,211,0.18604651162790,0.23255813953488372,0
hilltop,402,184,0.4577114427860697,0,51.23108229779004,45.180145112705624,45.180145112705624,1.0,0.479,83.524,0,0,0,13,138,0.30769230769230,0.0,0
m2nnari,205,65,0.3170731707317073,5,52.47396733088571,52.17073946394663,109.33148614715293,0.4771794594809429,0.966,78.556,1,28,409,16,17,0E-14,1.75,0
denyswielki,291,33,0.1134020618556701,0,49.350565340503486,17.613415689329088,17.613415689329088,1.0,0.01,34.024,1,45,310,0,0,0,0,0
pitberry,72,38,0.5277777777777778,0,37.50387551859077,15.000609866826007,6.663813629153657,2.251054831605663,0.01,2.129,2,6,1270,2,8,0E-14,3.0,0
rhotimee,131,32,0.24427480916030533,0,56.49758342069975,18.56120254719854,445.22002376871313,0.04168995453097788,3.452,207.304,0,0,0,0,0,0,0,0
tlavagabond,1124,150,0.13345195729537365,3,65.93293704391121,531.1454862201222,531.1454862201222,1.0,5.332,2462.087,0,107,3941,6,171,0.33333333333333,17.833333333333332,0
learngerman,369,37,0.1002710027100271,2,43.762999864765916,108.44531836417003,108.44531836417003,1.0,0.206,10.554,0,18,483,32,66,0E-14,0.5625,0
wanizubair,903,547,0.6057585825027686,5,56.359175971493364,164.0113753176827,164.0113753176827,1.0,2.341,214.181,0,0,0,0,0,0,0,0
memes4u,205,6,0.02926829268292683,1,47.29995308327946,15.063886136605722,9.250773664426184,1.6283920332559687,0.004,18.185,0,10,693,2,142,1.00000000000000,5.0,0
sharmlock,437,93,0.2128146453089245,1,59.12450230464486,84.69534441489941,84.69534441489941,1.0,4.162,513.326,30,62,678,1,13,0E-14,62.0,0
pacific-yt,391,23,0.058823529411764705,2,57.035926033102186,51.36953292943496,51.36953292943496,1.0,6.02,278.597,0,22,409,17,186,0E-14,1.2941176470588236,0
btc-central,700,74,0.10571428571428572,2,45.43778361546523,11.118572540059246,0.0,0,0.234,33.374,2,5,1025,0,0,0,0,0
sergiomendes,2515,229,0.09105367793240557,15,67.88896110700493,2248.7468520892944,2529.8609182925206,0.8888816123563984,82.207,3886.622,10,191,1901,1349,147,0.49888806523350,0.14158636026686433,0
fevorx,190,8,0.042105263157894736,0,50.02621090539394,26.529389233237065,26.529389233237065,1.0,0.006,46.624,0,1,293,0,0,0,0,0
steemitficcion,428,13,0.030373831775700934,0,50.80229200152431,27.740899592332422,27.740899592332422,1.0,0.009,62.559,0,4,1258,1,8,0E-14,4.0,0
vectorabbot,396,134,0.3383838383838384,1,62.06255179882731,551.0679636551016,551.0679636551016,1.0,10.535,981.262,1,56,893,12,80,0E-14,4.666666666666667,0
leyt,181,19,0.10497237569060773,0,54.07870494922491,70.2338693862779,70.2338693862779,1.0,0.284,138.968,0,25,1514,38,711,0.44736842105263,0.6578947368421053,0
alfaz52746,324,146,0.4506172839506173,2,28.935465373663437,5.000583942280619,0.5511381348850493,9.073195313047226,0.0,0.108,0,0,0,0,0,0,0,0
abeyaimary,2021,215,0.10638297872340426,5,50.4870285549329,40.58269181116853,40.58269181116853,1.0,0.23,55.477,14,5,1534,6,58,0E-14,0.8333333333333334,0
kanrat,552,506,0.9166666666666666,3,54.268782257612216,105.34330742971665,106.38393870098862,0.9902181543193578,0.893,131.645,27,107,2230,80,201,0.06250000000000,1.3375,0
eyeofthemind,905,127,0.14033149171270717,1,61.70637960262997,966.3712070362834,966.3712070362834,1.0,16.621,1091.95,0,57,914,277,93,0.00361010830324,0.20577617328519857,0
surri,103,20,0.1941747572815534,0,45.96610327982267,10.040059119560812,9.036108597136746,1.111104300223017,0.023,17.382,0,0,0,0,0,0,0,0
foxi30,186,1,0.005376344086021506,0,43.25028479198525,15.072768012216383,0.10115586004431167,149.0053863969295,0.0,8.715,0,6,296,0,0,0,0,0
dotsconnecting,283,166,0.5865724381625441,0,43.191010112928005,0.003037785534623453,0.003037785534623453,1.0,0.14,9.836,0,0,0,0,0,0,0,0
kheightces,185,7,0.03783783783783784,0,45.574027385108145,15.057828565979776,6.994724066213177,2.1527408977738025,0.003,13.874,0,30,917,89,248,0.15730337078651,0.33707865168539325,0
spiritdreamer,1785,79,0.044257703081232495,2,62.15357749322919,312.54427898095315,312.54427898095315,1.0,21.266,1126.76,0,286,591,3,152,0E-14,95.33333333333333,0
gattisstatus,496,84,0.1693548387096774,0,62.16842383456502,1017.8073608308459,1017.8073608308459,1.0,28.054,1067.098,0,53,1088,5,167,0.20000000000000,10.6,0
larrymax,653,5166,7.911179173047473,10,-0.8941423889782385,10.364235294697616,6.4308354306714035,1.6116467924627875,0.008,20.859,0,0,0,0,0,0,0,0
almirislam,376,36,0.09574468085106383,0,50.3391857601963,26.73153267333835,26.73153267333835,1.0,0.008,51.792,0,10,783,0,0,0,0,0
steemitstats,871,0,0.0,10,47.91758314241472,1.9663354677588354,1876.288354141199,0.0010479921507900911,23.663,34.044,0,0,0,0,0,0,0,0
sadikemrah,711,1399,1.9676511954992968,0,57.360448152997634,40.55590757423339,40.55590757423339,1.0,0.692,249.321,1,5,169,2,35,0E-14,2.5,0
tea-man,336,169,0.5029761904761905,1,57.514996501410934,398.68720228687965,454.0026661524966,0.8781604867337126,4.732,264.286,2,91,1034,273,44,0.02930402930402,0.3333333333333333,0
alexjoneschannel,235,0,0.0,6,35.33885042824461,15.083970834014904,0.10123085586233874,149.0056633970102,0.0,0.57,0,304,462,0,0,0,0,0
for91days,1827,2129,1.1652983032293378,4,63.296204831678914,812.439908188327,1283.7137619564644,0.6328824479922339,4.748,1208.762,27,124,3957,591,89,0.04060913705583,0.2098138747884941,0
armia,571,116,0.2031523642732049,3,58.39901101444832,909.185064512509,130.96422679752018,6.942239776043365,4.203,296.832,1,187,708,108,51,0.00925925925925,1.7314814814814814,0
bowentroyer,931,160,0.17185821697099893,0,64.97824414135192,2040.0203840020026,1262.201231702021,1.6162402101692832,38.422,1770.701,4,70,647,553,70,0.00361663652802,0.12658227848101267,0
russelltopia,68,17,0.25,0,25.0,5.04164324829231,0.5077483742889013,9.929412881632762,0.0,0.0,0,0,0,0,0,0,0,0
lenarose,877,113,0.12884834663625996,21,57.95395903937806,290.9667369117174,231.39064749447945,1.2574697381347677,9.582,364.551,1,154,536,18,85,0.33333333333333,8.555555555555555,0
mes,1100,50,0.045454545454545456,7,62.75691775924258,14282.517979194812,13040.675990337599,1.095228344740514,186.956,1611.287,5,201,2482,97,231,0.63917525773195,2.0721649484536084,0
jdoesstuff,179,7,0.03910614525139665,0,39.73848330599344,15.047847780773425,4.042020487341971,3.7228529216755346,0.031,3.183,0,7,862,3,701,0.66666666666666,2.3333333333333335,0
datilla,926,639,0.6900647948164147,3,62.35569206967599,267.1320019492715,267.1320019492715,1.0,16.231,1076.038,1,62,1958,25,35,0E-14,2.48,0
infinityroad,1756,402,0.22892938496583143,5,65.57174372579868,1886.463997733968,1886.463997733968,1.0,67.275,2559.767,12,21,1024,35,134,0E-14,0.6,0
zrna,389,154,0.39588688946015427,2,58.73576375166015,456.0628531853434,456.0628531853434,1.0,6.463,436.168,0,79,278,1,10,0E-14,79.0,0
taneltamme,238,24,0.10084033613445378,1,58.98982566487161,16.370476225708543,1302.2366905106778,0.012571045144864403,0.389,445.967,0,48,344,26,71,0E-14,1.8461538461538463,0
ubay0077,543,163,0.3001841620626151,4,62.08758886605482,3404.5330434813823,145.31572089805226,23.428525299543242,8.325,1022.884,0,305,1306,31,69,0.16129032258064,9.838709677419354,0
nrgbubus,48,22,0.4583333333333333,0,49.08111063275166,12.548397695693275,11.548326343874363,1.0865988128530317,0.009,35.422,0,0,0,0,0,0,0,0
angelsmith,1140,407,0.3570175438596491,3,30.90763533565029,15.083429311800577,0.546825396658108,27.58362980940916,0.075,3.1,0,0,0,0,0,0,0,0
dunkine,252,267,1.0595238095238095,0,47.80980347414206,13.380683006708253,12.377746975889002,1.0810273495469653,0.041,23.442,1,0,0,0,0,0,0,0
thetufan,307,64,0.20846905537459284,0,58.55321283305952,87.76962425243023,87.76962425243023,1.0,5.161,436.155,0,64,267,2,16,0E-14,32.0,0
cryptopay-blog,2347,20341,8.666808691947166,29,8.38972971429715,1.6880659795110378,1.6880659795110378,1.0,0.0,1.99,30,4,684,5,15,0E-14,0.8,0
suhaanil,250,37,0.148,0,51.028070302925826,5.287932867012515,5.287932867012515,1.0,0.04,63.027,0,0,0,0,0,0,0,0
ami26,667,326,0.48875562218890556,3,47.65028196614099,14.754549955566006,13.754104863008173,1.0727379282419565,0.072,26.11,0,0,0,0,0,0,0,0
thewizard.studio,246,12,0.04878048780487805,0,58.728869475605755,17.095895615451017,17.095895615451017,1.0,1.076,356.128,0,15,497,1,2,0E-14,15.0,0
indy8phish,551,160,0.29038112522686027,2,62.66902496630985,301.8550659306899,301.8550659306899,1.0,12.275,1175.785,1,72,2291,37,190,0.05405405405405,1.945945945945946,0
edgarr,426,130,0.3051643192488263,0,57.698498481818476,2407.071881485133,2407.071881485133,1.0,37.767,347.578,0,103,486,20,19,0E-14,5.15,0
cryptofixer,1986,137,0.0689828801611279,5,55.5496022371488,5.882848911515894,5.882848911515894,1.0,2.264,285.91,2,2,232,0,0,0,0,0
kreatif,658,373,0.5668693009118541,3,47.624860486007854,15.132378755964163,15.132378755964163,1.0,0.034,28.728,0,1,1029,0,0,0,0,0
eddy-ghost,419,175,0.41766109785202865,2,60.117120071076826,691.4472398647688,737.4087507241763,0.9376715955509467,26.435,655.906,0,133,1370,14,97,0.07142857142857,9.5,0
efe.ozcelik,175,17,0.09714285714285714,0,48.56787212276053,11.448093066880986,0.028152112549064554,406.651296485435,0.047,26.214,0,13,314,5,17,0E-14,2.6,0
kobeeng,347,94,0.27089337175792505,1,51.54471223582932,0.0,0.0,0,0.106,69.773,1,0,0,0,0,0,0,0
get-it-done,332,40,0.12048192771084337,0,59.78886362023381,220.682043624377,220.682043624377,1.0,0.584,435.106,0,0,0,0,0,0,0,0
dumbas,130,7,0.05384615384615385,0,35.167336306192624,5.011253866220361,0.6245592885029002,8.023663979495986,0.0,1.04,0,0,0,0,0,0,0,0
senorcoconut,806,385,0.47766749379652607,1,57.4390712665959,595.8247450405906,718.8836261347109,0.8288194686589504,15.983,323.142,3,39,5163,374,192,0.02941176470588,0.10427807486631016,0
chaser232,134,5,0.03731343283582089,2,41.25223067083101,5.032383804897346,2.688869305419697,1.871561326820181,0.0,5.507,0,0,0,0,0,0,0,0
myjourney,458,45,0.0982532751091703,0,59.784018232748856,1171.4991328957574,2176.0587969568383,0.5383582164848066,61.143,525.875,0,16,1739,102,141,0.01960784313725,0.1568627450980392,0
clove71,1834,208,0.1134133042529989,6,65.10424753133563,783.7739931180244,783.7739931180244,1.0,25.81,2302.395,5,224,1399,723,168,0.23374827109266,0.30982019363762103,0
buniaandbella,276,20,0.07246376811594203,5,44.092729017984695,8.479976034229113,6.524947610959567,1.2996236199637528,0.068,11.704,0,25,584,0,0,0,0,0
juliawilliams,894,502,0.5615212527964206,2,59.180013655609365,996.8245491361866,1097.1711360088427,0.9085406245395,19.672,574.497,0,78,1524,300,192,0.03666666666666,0.26,0
pressfortruth,10003,63,0.006298110566829951,58,72.8791010315262,13305.448564917322,13305.448564917322,1.0,92.663,24392.255,1,69,1779,0,0,0,0,0
mikeyurnero,367,149,0.40599455040871935,0,55.0256852712659,72.44657777380343,72.44657777380343,1.0,0.187,162.253,0,64,1254,7,55,0E-14,9.142857142857142,0
rainbowboomx,226,6,0.02654867256637168,1,49.72110829858348,20.939586392456054,20.939586392456054,1.0,0.007,40.572,0,69,355,1,12,0E-14,69.0,0
lintenhinks,290,52,0.1793103448275862,2,59.773628180856875,91.94525747539268,256.26886049248253,0.3587843536616101,3.651,511.374,1,76,2206,13,155,0E-14,5.846153846153846,0
steemit4000,343,2,0.0058309037900874635,6,53.92239184075875,1762.0033713586179,1762.0033713586179,1.0,1.844,1319.561,0,16,299,10,81,0.70000000000000,1.6,0
tuansenja02,286,184,0.6433566433566433,0,52.76490659870537,57.29331285496618,57.29331285496618,1.0,0.542,110.512,0,0,0,0,0,0,0,0
oburix,90,6,0.06666666666666667,0,37.94907371155478,5.0178953999681895,1.1761193939175245,4.266484700379041,0.0,2.131,0,0,0,0,0,0,0,0
chainflix,173,0,0.0,3,-14.939272985017453,184.87502791168225,184.87502791168225,1.0,0.0,337.681,0,0,0,0,0,0,0,0
adfizz,1179,181,0.15351993214588636,4,57.300436324611994,172.57053572814962,189.84991720653156,0.9089839925524736,2.27,315.098,7,0,0,0,0,0,0,0
faisalamin,629,528,0.8394276629570747,1,58.30652935601714,0.30283101756017927,515.6829721517072,0.0005872426159363089,0.598,324.808,4,3,1811,10,78,0.40000000000000,0.3,0
soypaulawhite,214,33,0.1542056074766355,0,43.80589789678602,5.00210119159383,3.9061035874472663,1.280585903473908,0.004,9.593,0,0,0,0,0,0,0,0
clove71,1834,208,0.1134133042529989,6,65.10424753133563,783.7739931180244,783.7739931180244,1.0,25.81,2302.395,5,224,1399,723,168,0.23374827109266,0.30982019363762103,0
mightypanda,731,47,0.06429548563611491,2,62.24835863681379,3195.1539139205447,791.0216611756179,4.039274865332892,101.747,1072.186,6,55,947,399,121,0.08270676691729,0.13784461152882205,0
imp.unity,705,137,0.19432624113475178,0,57.871714825461154,350.1620199509747,350.1620199509747,1.0,10.94,408.451,5,3,16466,16,690,0.06250000000000,0.1875,0
strawhat,2490,141,0.056626506024096385,11,70.43280642742548,20440.455746266915,7529.305052791877,2.7147865045908275,549.917,11351.055,16,102,925,58,103,0E-14,1.7586206896551724,0
chaser232,134,5,0.03731343283582089,2,41.25223067083101,5.032383804897346,2.688869305419697,1.871561326820181,0.0,5.507,0,0,0,0,0,0,0,0
catto000,1572,193,0.1227735368956743,3,64.90425973102268,952.5518232348775,952.5518232348775,1.0,49.235,3088.47,1,43,607,6,30,0E-14,7.166666666666667,0
orkutyorulmaz,132,42,0.3181818181818182,0,56.83880188634874,107.06671625313784,107.06671625313784,1.0,0.089,210.249,0,0,0,0,0,0,0,0
thegoldenphoenix,869,189,0.21749136939010358,5,61.30022700548089,20.26032302336866,651.6861393911913,0.03108908076869022,14.197,1156.674,3,0,0,0,0,0,0,0
yrmaleza,784,357,0.45535714285714285,1,57.45315427484809,80.02371926965355,80.02371926965355,1.0,1.451,251.181,8,78,2022,332,103,0.07228915662650,0.23493975903614459,0
kit.andres,444,51,0.11486486486486487,0,65.14061926483969,810.3931193376071,810.3931193376071,1.0,2.014,2108.729,1,8,8119,88,873,0.86363636363636,0.09090909090909091,0
jerryboy4luv,522,27,0.05172413793103448,2,55.05125838516412,115.46968004010769,115.46968004010769,1.0,0.542,172.214,6,5,4479,7,123,0.14285714285714,0.7142857142857143,0
ertugrul,808,229,0.2834158415841584,4,56.452401248282186,122.4236669673623,122.4236669673623,1.0,1.66,237.609,3,0,0,7,85,0E-14,0.0,0
kantos,653,401,0.6140888208269525,6,55.62436613665546,71.50877333691356,96.57229116432279,0.7404688495506196,0.34,165.726,5,83,3027,1124,376,0.62544483985765,0.07384341637010676,0
ejemai,5367,79,0.014719582634618967,22,71.11048451441854,5430.405072464266,8041.311547646607,0.6753133540825866,290.361,12877.951,24,128,2069,109,162,0.08256880733944,1.1743119266055047,0
gamesquadtv,242,24,0.09917355371900827,0,49.01870978775257,21.20896270681065,21.20896270681065,1.0,0.106,40.67,0,4,277,0,0,0,0,0
jarradlevi,505,209,0.41386138613861384,1,47.08637926604309,6.80708677628192,5.406296833706382,1.2591034095357285,0.066,21.813,11,26,815,30,69,0.16666666666666,0.8666666666666667,0
djlethalskillz,3345,1943,0.5808669656203288,11,67.85899236882364,1601.632715124544,2469.318930648767,0.648613143990981,42.499,4121.849,20,137,2988,324,107,0.11728395061728,0.4228395061728395,0
fullygaming,282,17,0.06028368794326241,0,45.09266597995282,7.831556156896779,6.830997785678602,1.1464732389923882,0.024,12.368,0,0,0,0,0,0,0,0
pakistan786,1105,1437,1.3004524886877828,3,46.61037948822627,12.153505349177456,12.153505349177456,1.0,0.037,17.841,30,2,614,0,0,0,0,0
strawhat,2490,141,0.056626506024096385,11,70.43280642742548,20440.455746266915,7529.305052791877,2.7147865045908275,549.917,11351.055,16,102,925,58,103,0E-14,1.7586206896551724,0
johnpayne,176,1,0.005681818181818182,0,46.45431628730141,10.588072579173318,9.586093129324176,1.1045242766090029,0.019,18.784,0,0,0,0,0,0,0,0
albanian.music,70,6,0.08571428571428572,0,25.0,5.0417201117957,0.5196988371287333,9.701234160250443,0.0,0.018,0,0,0,0,0,0,0,0
bethwheatcraft,1570,53,0.03375796178343949,6,67.54179002003414,3150.557822100915,3150.557822100915,1.0,47.665,3233.599,1,93,884,208,202,0.01442307692307,0.44711538461538464,0
noeim,284,6,0.02112676056338028,2,58.665478958854195,207.5495865508883,207.5495865508883,1.0,0.071,432.969,0,12,381,0,0,0,0,0
whoarewe,332,73,0.21987951807228914,3,57.247427900412255,121.00674521184213,135.60927964129115,0.8923190620282393,0.908,277.112,0,2,1533,15,96,0.13333333333333,0.13333333333333333,0
mglowas,212,26,0.12264150943396226,1,46.17099479538295,5.077640698825965,5.077640698825965,1.0,0.166,67.22,0,0,0,0,0,0,0,0
harsharedy,317,42,0.13249211356466878,0,40.69506972208098,15.056443393587513,2.622962116615338,5.740244320804869,0.033,4.086,0,2,57,0,0,0,0,0
senku,2481,77,0.031035872632003223,21,56.33922475072028,1102.3225201378534,118.53363122475986,9.299660431794779,7.122,218.053,0,46,1423,9,228,0.77777777777777,5.111111111111111,0
valcryofficial,360,86,0.2388888888888889,1,58.34434757439203,151.09301438746567,151.09301438746567,1.0,2.136,382.947,0,56,316,21,23,0.04761904761904,2.6666666666666665,0
curlfamilyvlog,873,140,0.16036655211912945,5,62.370346360294086,1929.1335442419172,1151.7686859441042,1.6749314057454232,6.414,949.56,12,47,876,106,167,0.01886792452830,0.44339622641509435,0
nicomax,548,177,0.32299270072992703,1,53.45844209545694,80.26323681932585,80.26323681932585,1.0,0.694,155.401,2,0,0,4,156,0.25000000000000,0.0,0
roygarudakirana,770,945,1.2272727272727273,10,50.568037429055124,0.3875205948673956,5.456569266597308,0.0710190920217259,0.177,76.025,13,2,518,0,0,0,0,0
steveconnor,2100,1656,0.7885714285714286,9,61.09711650918354,1060.861870106596,1311.353489829532,0.8089823821984883,45.33,784.838,15,60,744,21,67,0.04761904761904,2.857142857142857,0
themarkymark,9947,59,0.005931436614054489,74,73.36177470082939,145802.16755844222,144085.14382765727,1.0119167298249618,313.366,21195.779,25,100,3012,1254,127,0.17543859649122,0.07974481658692185,0
humanearl,2710,76,0.028044280442804426,13,66.13763600251934,978.0422481191596,17742.385942145407,0.05512461803662551,706.968,2947.769,3,105,1514,85,181,0.03529411764705,1.2352941176470589,0
rosario23,213,18,0.08450704225352113,4,56.325717782007196,88.2267095760322,88.2267095760322,1.0,0.203,196.989,1,67,1453,164,156,0.01829268292682,0.40853658536585363,0
anyonecan,298,1,0.003355704697986577,1,60.53009148801002,203.48092008438636,203.48092008438636,1.0,1.372,541.81,1,59,521,2,27,0E-14,29.5,0
roguemoney,1397,1089,0.7795275590551181,9,61.64701519424054,7.680968451710304,7.680968451710304,1.0,0.92,1824.041,0,76,1412,1,87,1.00000000000000,76.0,0
teamhumble,3823,958,0.25058854302903477,14,70.23136254564065,3571.9472823405663,2290.0755417998585,1.5597508541282596,258.953,8292.267,29,461,2930,5251,411,0.64635307560464,0.08779280137116739,0
thevigo,80,1,0.0125,1,25.0,15.05389688611175,0.10035911607316199,150.0002936966626,0.0,0.0,0,14,259,0,0,0,0,0
fervi,1591,82,0.051539912005028284,21,63.38836393074446,1511.070344992048,2606.0841018967926,0.5798240908235623,182.398,2050.648,14,94,2859,540,176,0.05185185185185,0.17407407407407408,0
fernwehninja,2216,392,0.17689530685920576,10,62.76263547692061,685.8844500347883,685.8844500347883,1.0,53.377,1672.39,10,85,1629,79,92,0.34177215189873,1.0759493670886076,0
ledxrl3,190,0,0.0,0,25.0,15.067805261009694,0.10714442244635143,140.63079455726532,0.0,0.012,0,4,333,0,0,0,0,0
